user_id,zip_code,age,tenure,churn
8365,ZIP_1,66,17,0
1891,ZIP_12,48,34,0
5062,ZIP_73,62,12,0
6120,ZIP_83,34,95,0
563,ZIP_28,61,66,0
291,ZIP_47,50,95,0
4716,ZIP_49,44,51,0
7708,ZIP_91,58,84,0
6349,ZIP_42,25,16,0
169,ZIP_12,30,43,0
267,ZIP_95,38,60,0
4638,ZIP_89,43,65,0
7077,ZIP_33,36,52,0
3355,ZIP_29,61,21,0
8279,ZIP_8,47,70,0
315,ZIP_24,40,88,0
6728,ZIP_93,36,28,0
9495,ZIP_98,53,85,0
4067,ZIP_56,42,3,0
245,ZIP_23,43,69,0
252,ZIP_96,21,50,0
1111,ZIP_75,36,29,0
4801,ZIP_9,64,39,0
1713,ZIP_49,18,23,0
50,ZIP_17,63,14,0
1835,ZIP_73,42,97,0
7896,ZIP_72,61,10,0
3383,ZIP_32,32,91,0
6410,ZIP_56,20,79,0
4313,ZIP_87,68,71,0
872,ZIP_62,30,52,0
1254,ZIP_35,36,23,0
8881,ZIP_0,41,1,0
5851,ZIP_26,48,22,0
5702,ZIP_27,52,70,0
8103,ZIP_55,53,45,0
2098,ZIP_78,20,53,1
5128,ZIP_45,67,41,0
248,ZIP_69,42,31,0
6561,ZIP_52,47,48,0
1339,ZIP_46,43,22,0
7017,ZIP_20,44,64,0
2110,ZIP_36,50,31,0
1569,ZIP_25,30,24,0
1726,ZIP_97,55,46,0
8384,ZIP_75,46,57,0
6940,ZIP_85,23,54,0
4395,ZIP_7,28,67,0
2420,ZIP_53,65,23,0
3045,ZIP_93,53,77,0
5503,ZIP_97,31,79,0
3703,ZIP_61,34,83,0
8191,ZIP_87,20,34,1
5331,ZIP_58,52,47,0
9808,ZIP_92,67,87,0
447,ZIP_48,28,30,0
7894,ZIP_56,66,2,0
8728,ZIP_62,36,91,0
7828,ZIP_5,48,92,0
1768,ZIP_57,24,97,0
6808,ZIP_68,19,85,0
4704,ZIP_11,55,99,0
3869,ZIP_19,37,73,0
1655,ZIP_29,21,21,0
3187,ZIP_85,25,79,0
683,ZIP_35,19,74,0
4170,ZIP_7,31,62,0
4477,ZIP_40,54,17,0
461,ZIP_95,27,18,0
5764,ZIP_31,23,25,0
7522,ZIP_52,30,26,0
4502,ZIP_92,18,65,0
9709,ZIP_84,38,1,0
318,ZIP_81,51,52,0
1145,ZIP_37,24,47,0
5094,ZIP_64,20,31,0
1393,ZIP_54,65,18,0
6623,ZIP_56,60,79,0
1501,ZIP_38,47,81,0
6408,ZIP_1,42,20,0
376,ZIP_45,20,58,0
410,ZIP_92,18,50,0
1660,ZIP_24,32,68,0
3151,ZIP_69,41,64,0
1623,ZIP_65,34,50,0
5609,ZIP_47,31,21,0
8532,ZIP_5,67,10,0
5802,ZIP_57,36,94,0
5306,ZIP_7,47,22,0
7086,ZIP_30,65,80,0
8897,ZIP_23,61,85,0
7488,ZIP_18,27,49,0
9615,ZIP_10,39,48,0
9217,ZIP_37,66,72,0
1672,ZIP_36,61,48,0
2358,ZIP_43,36,77,0
8467,ZIP_75,42,53,0
274,ZIP_0,45,88,0
2473,ZIP_70,50,10,0
5489,ZIP_78,62,11,0
4771,ZIP_34,18,95,0
2107,ZIP_60,43,96,0
7500,ZIP_50,21,49,0
4414,ZIP_35,65,30,0
8138,ZIP_24,27,70,0
8660,ZIP_86,36,8,0
8239,ZIP_76,20,22,1
2417,ZIP_83,64,35,0
8771,ZIP_15,34,77,0
2236,ZIP_42,36,78,0
3767,ZIP_33,25,13,0
9791,ZIP_82,35,55,0
9989,ZIP_26,37,45,0
9965,ZIP_53,47,87,0
7323,ZIP_30,42,54,0
1383,ZIP_77,60,97,0
3101,ZIP_34,53,38,0
3921,ZIP_60,33,79,0
6685,ZIP_42,28,79,0
3194,ZIP_27,40,13,0
1941,ZIP_52,20,58,0
7713,ZIP_2,24,74,0
4896,ZIP_47,51,85,0
4782,ZIP_90,36,60,0
1496,ZIP_10,29,92,0
1957,ZIP_45,58,64,0
9171,ZIP_82,49,9,0
9745,ZIP_91,60,27,0
7332,ZIP_80,61,14,0
7949,ZIP_55,26,42,0
3017,ZIP_79,65,75,0
6746,ZIP_17,48,61,0
513,ZIP_68,18,74,0
3934,ZIP_20,56,36,0
3025,ZIP_18,51,44,0
1199,ZIP_4,24,73,0
5028,ZIP_16,54,52,0
9784,ZIP_67,68,50,0
921,ZIP_20,24,57,0
4649,ZIP_57,34,77,0
5332,ZIP_20,31,85,0
1076,ZIP_2,31,95,0
6768,ZIP_2,63,10,0
9410,ZIP_53,36,3,0
1671,ZIP_58,48,70,0
474,ZIP_18,18,21,1
9186,ZIP_95,53,45,0
8839,ZIP_91,30,61,0
5758,ZIP_61,69,37,0
6297,ZIP_30,42,80,0
2478,ZIP_77,37,98,0
5493,ZIP_52,62,83,0
3914,ZIP_62,23,32,0
2138,ZIP_98,54,18,0
5454,ZIP_71,23,79,0
5379,ZIP_58,24,58,0
8985,ZIP_16,25,33,0
4023,ZIP_52,49,45,0
3485,ZIP_67,69,62,0
2455,ZIP_35,55,38,0
2464,ZIP_32,26,31,0
8696,ZIP_14,18,46,1
1369,ZIP_87,67,26,0
6688,ZIP_0,35,51,0
7456,ZIP_70,24,42,1
9974,ZIP_37,37,98,0
1901,ZIP_83,69,87,0
4871,ZIP_83,46,24,0
4710,ZIP_27,69,89,0
7886,ZIP_80,18,73,0
1793,ZIP_99,21,91,0
2874,ZIP_31,68,46,0
6217,ZIP_22,18,3,1
5213,ZIP_63,20,45,0
2245,ZIP_79,23,38,0
1741,ZIP_24,65,5,0
1020,ZIP_69,68,73,0
705,ZIP_0,28,63,0
4294,ZIP_70,41,6,0
5576,ZIP_12,29,86,0
7166,ZIP_74,51,23,0
8177,ZIP_48,66,46,0
908,ZIP_3,68,68,0
5193,ZIP_80,62,18,0
3077,ZIP_93,43,44,0
9366,ZIP_30,45,71,0
594,ZIP_98,68,57,0
5304,ZIP_17,64,6,0
440,ZIP_57,43,1,0
7606,ZIP_89,53,46,0
4092,ZIP_33,25,26,0
6134,ZIP_73,38,97,0
10,ZIP_87,32,3,0
3776,ZIP_29,25,86,0
8999,ZIP_57,43,63,0
3708,ZIP_23,25,69,1
3780,ZIP_74,45,49,0
93,ZIP_61,27,40,0
9239,ZIP_50,67,50,0
3949,ZIP_25,22,74,0
5785,ZIP_62,54,75,0
4870,ZIP_49,24,48,0
4802,ZIP_72,57,43,0
4867,ZIP_42,66,70,0
292,ZIP_11,22,89,0
7888,ZIP_97,49,53,0
7405,ZIP_55,19,30,0
5595,ZIP_90,19,68,0
2886,ZIP_58,24,66,0
6454,ZIP_20,34,68,0
2542,ZIP_43,69,78,0
1765,ZIP_95,50,52,0
6800,ZIP_91,26,65,1
1877,ZIP_78,50,4,0
1981,ZIP_17,52,76,0
9729,ZIP_96,32,54,0
9608,ZIP_58,49,47,0
2685,ZIP_22,49,69,0
8930,ZIP_6,26,53,0
3458,ZIP_70,32,45,0
4541,ZIP_69,68,52,0
2178,ZIP_13,25,91,0
4450,ZIP_90,66,81,0
3859,ZIP_53,22,88,0
7623,ZIP_31,32,10,0
7654,ZIP_96,20,33,1
4519,ZIP_60,48,59,0
2517,ZIP_4,63,43,0
4836,ZIP_8,48,24,0
2885,ZIP_24,50,77,0
7281,ZIP_98,36,90,0
6255,ZIP_86,53,61,0
4539,ZIP_59,30,95,0
5639,ZIP_52,65,9,0
9459,ZIP_81,63,28,0
3481,ZIP_58,46,53,0
1277,ZIP_89,42,95,0
3146,ZIP_67,60,73,0
8262,ZIP_40,51,89,0
3205,ZIP_97,61,86,0
9892,ZIP_9,19,19,0
2742,ZIP_86,27,78,0
6076,ZIP_68,33,88,0
4047,ZIP_78,58,25,0
5731,ZIP_51,46,42,0
2945,ZIP_28,43,88,0
5790,ZIP_18,51,37,0
6794,ZIP_15,47,68,0
6543,ZIP_90,31,52,0
700,ZIP_19,22,21,0
3574,ZIP_82,32,9,0
7699,ZIP_91,40,13,0
2515,ZIP_1,47,52,0
3000,ZIP_53,27,65,0
5820,ZIP_96,31,83,0
8581,ZIP_57,61,85,0
3684,ZIP_26,67,77,0
2995,ZIP_23,29,1,1
4252,ZIP_6,34,98,0
3411,ZIP_52,68,37,0
7962,ZIP_24,68,29,0
6309,ZIP_9,28,76,0
8611,ZIP_74,27,87,0
5012,ZIP_75,54,89,0
7750,ZIP_91,65,97,0
5979,ZIP_44,69,58,0
4048,ZIP_21,55,45,0
4899,ZIP_37,56,4,0
1318,ZIP_95,40,69,0
9772,ZIP_47,60,71,0
9137,ZIP_65,19,70,0
7142,ZIP_63,29,51,0
1897,ZIP_31,55,50,0
7465,ZIP_29,23,34,0
603,ZIP_11,56,77,0
2846,ZIP_91,60,2,0
8207,ZIP_26,56,77,0
393,ZIP_66,35,5,0
4436,ZIP_53,59,44,0
9447,ZIP_81,49,65,0
7234,ZIP_20,36,63,0
5398,ZIP_53,33,80,0
95,ZIP_84,55,21,0
1662,ZIP_64,61,63,0
8970,ZIP_49,65,45,0
5130,ZIP_56,28,51,0
1488,ZIP_53,33,19,0
8316,ZIP_86,40,86,0
2707,ZIP_61,19,76,0
1595,ZIP_17,40,20,0
9277,ZIP_90,35,80,0
2377,ZIP_67,27,92,1
5140,ZIP_56,34,96,0
6147,ZIP_57,36,13,0
8241,ZIP_29,58,50,0
3948,ZIP_7,35,69,0
3933,ZIP_63,62,87,0
4797,ZIP_66,65,65,0
4372,ZIP_89,56,76,0
9862,ZIP_95,52,58,0
8242,ZIP_44,32,47,0
3448,ZIP_47,55,59,0
2943,ZIP_18,32,83,0
2465,ZIP_20,46,83,0
8582,ZIP_11,42,48,0
5506,ZIP_57,41,65,0
2698,ZIP_78,56,45,0
2447,ZIP_18,41,6,0
19,ZIP_37,35,15,0
2748,ZIP_84,69,79,0
5399,ZIP_81,53,7,0
8078,ZIP_92,54,53,0
6871,ZIP_25,58,21,0
4708,ZIP_4,42,19,0
9476,ZIP_29,57,48,0
809,ZIP_5,42,54,0
7477,ZIP_17,20,70,0
2273,ZIP_67,61,3,0
1923,ZIP_14,61,12,0
1470,ZIP_30,37,95,0
7934,ZIP_50,35,89,0
7407,ZIP_55,30,1,0
2406,ZIP_38,34,83,0
1142,ZIP_13,37,38,0
1747,ZIP_78,41,26,0
5709,ZIP_29,65,28,0
4975,ZIP_67,26,62,0
7300,ZIP_7,24,16,0
8148,ZIP_42,41,75,0
2833,ZIP_6,68,35,0
3131,ZIP_15,61,99,0
1310,ZIP_19,48,36,0
8650,ZIP_36,18,85,0
6774,ZIP_57,23,88,0
6756,ZIP_8,30,90,0
620,ZIP_11,56,96,0
2701,ZIP_82,69,43,0
2199,ZIP_36,26,72,0
6196,ZIP_62,46,5,0
8824,ZIP_47,47,76,0
1046,ZIP_50,49,29,0
5768,ZIP_39,55,5,0
9947,ZIP_26,53,25,0
9019,ZIP_42,57,88,0
743,ZIP_56,39,5,0
222,ZIP_58,23,3,1
3149,ZIP_90,23,59,0
625,ZIP_70,18,2,1
9334,ZIP_69,62,92,0
7566,ZIP_90,55,70,0
4582,ZIP_58,37,60,0
5711,ZIP_95,53,74,0
3284,ZIP_81,64,5,0
7585,ZIP_33,43,23,0
9646,ZIP_49,50,47,0
1530,ZIP_24,34,27,0
9685,ZIP_80,19,30,0
353,ZIP_96,55,83,0
2474,ZIP_31,24,63,0
8013,ZIP_64,34,30,0
6475,ZIP_4,25,22,0
6449,ZIP_95,21,30,1
239,ZIP_67,44,15,0
2625,ZIP_13,61,76,0
9786,ZIP_27,60,68,0
7198,ZIP_79,32,86,0
7692,ZIP_19,43,29,0
2997,ZIP_25,48,95,0
6440,ZIP_95,32,98,0
4562,ZIP_86,29,62,0
8614,ZIP_69,47,59,0
1479,ZIP_44,63,68,0
1018,ZIP_20,41,10,0
3094,ZIP_63,54,89,0
6182,ZIP_47,54,96,0
4960,ZIP_84,40,75,0
8492,ZIP_73,53,11,0
1103,ZIP_68,34,26,0
6081,ZIP_42,52,67,0
9525,ZIP_5,21,26,0
5190,ZIP_38,56,18,0
4181,ZIP_53,40,14,0
4467,ZIP_86,18,93,0
1626,ZIP_41,40,92,0
6717,ZIP_45,37,31,0
3798,ZIP_86,34,98,0
3053,ZIP_74,19,45,1
2867,ZIP_90,43,22,0
1432,ZIP_29,43,73,0
7983,ZIP_17,35,84,0
9346,ZIP_85,18,37,0
9419,ZIP_87,24,38,1
4076,ZIP_86,31,68,0
217,ZIP_38,26,74,1
3555,ZIP_87,42,72,0
7936,ZIP_23,32,82,0
8421,ZIP_64,69,39,0
1034,ZIP_35,54,53,0
3773,ZIP_3,45,67,0
4132,ZIP_20,60,16,0
2335,ZIP_71,34,2,0
6492,ZIP_12,28,2,1
1482,ZIP_84,50,51,0
906,ZIP_7,60,79,0
6088,ZIP_3,65,38,0
6466,ZIP_45,38,95,0
5676,ZIP_44,69,38,0
2770,ZIP_92,27,43,0
1805,ZIP_9,35,31,0
7374,ZIP_85,28,62,0
2114,ZIP_59,22,70,1
4534,ZIP_94,29,72,0
2531,ZIP_1,33,59,0
8525,ZIP_12,63,55,0
3470,ZIP_80,38,44,0
1402,ZIP_18,30,75,0
852,ZIP_16,21,65,0
3082,ZIP_41,20,24,0
8024,ZIP_53,57,66,0
7565,ZIP_63,45,20,0
5529,ZIP_59,40,60,0
7854,ZIP_10,64,67,0
4932,ZIP_35,33,79,0
5159,ZIP_53,62,84,0
9715,ZIP_41,65,93,0
3846,ZIP_18,69,46,0
6483,ZIP_98,57,81,0
747,ZIP_95,43,15,0
3034,ZIP_23,67,11,0
347,ZIP_7,52,15,0
3351,ZIP_85,32,18,0
2864,ZIP_20,21,51,0
2167,ZIP_39,25,25,0
6954,ZIP_51,62,83,0
6209,ZIP_89,44,96,0
2777,ZIP_12,33,12,0
1441,ZIP_65,25,49,0
5657,ZIP_9,33,47,0
9657,ZIP_57,51,76,0
3027,ZIP_59,41,53,0
6117,ZIP_34,56,39,0
2483,ZIP_63,18,21,0
2882,ZIP_17,46,38,0
5561,ZIP_43,39,17,0
763,ZIP_40,30,36,0
6481,ZIP_96,58,27,0
1616,ZIP_85,34,35,0
1222,ZIP_89,48,81,0
8664,ZIP_34,69,13,0
6221,ZIP_70,61,32,0
1576,ZIP_22,25,2,1
9391,ZIP_96,67,23,0
6350,ZIP_74,61,16,0
3782,ZIP_3,40,19,0
4374,ZIP_75,20,48,0
708,ZIP_91,37,37,0
509,ZIP_68,24,88,1
2954,ZIP_4,41,2,0
7537,ZIP_80,58,46,0
6338,ZIP_91,29,64,0
8922,ZIP_40,59,5,0
7063,ZIP_22,34,84,0
7162,ZIP_66,62,51,0
7371,ZIP_99,59,66,0
6828,ZIP_11,64,60,0
3615,ZIP_38,26,48,0
4656,ZIP_58,55,57,0
6975,ZIP_54,18,61,0
4350,ZIP_93,21,48,0
711,ZIP_24,67,18,0
6478,ZIP_77,51,29,0
9129,ZIP_69,65,23,0
8204,ZIP_56,27,57,0
9203,ZIP_29,53,32,0
712,ZIP_55,27,20,0
9112,ZIP_43,20,57,1
1245,ZIP_39,45,58,0
9785,ZIP_18,65,95,0
6848,ZIP_8,25,51,0
5133,ZIP_47,48,40,0
715,ZIP_5,47,86,0
3463,ZIP_46,61,11,0
4394,ZIP_12,30,55,0
4568,ZIP_26,42,55,0
8803,ZIP_57,65,96,0
8489,ZIP_11,35,90,0
7701,ZIP_89,66,49,0
212,ZIP_51,66,19,0
9767,ZIP_57,36,94,0
6838,ZIP_3,45,3,0
1010,ZIP_97,57,2,0
323,ZIP_60,53,43,0
5396,ZIP_26,43,49,0
5990,ZIP_34,51,36,0
3172,ZIP_86,69,29,0
334,ZIP_6,67,69,0
8305,ZIP_94,46,94,0
2210,ZIP_72,23,78,0
4271,ZIP_97,47,75,0
6740,ZIP_69,48,45,0
233,ZIP_52,69,79,0
5950,ZIP_88,20,6,1
5737,ZIP_53,32,7,0
7921,ZIP_8,67,33,0
2348,ZIP_27,24,30,1
2036,ZIP_5,58,40,0
7484,ZIP_55,39,20,0
6006,ZIP_69,62,43,0
4553,ZIP_46,59,67,0
8072,ZIP_3,25,60,0
1458,ZIP_40,36,39,0
3288,ZIP_69,58,71,0
3064,ZIP_69,18,8,1
9436,ZIP_59,50,42,0
774,ZIP_28,57,18,0
6832,ZIP_18,54,44,0
871,ZIP_50,30,81,0
8749,ZIP_60,37,54,0
1263,ZIP_14,59,18,0
4833,ZIP_67,24,81,1
3894,ZIP_52,33,84,0
6323,ZIP_10,28,30,0
9212,ZIP_37,19,69,1
7019,ZIP_39,18,68,0
1220,ZIP_22,50,53,0
1446,ZIP_25,22,15,0
3184,ZIP_49,41,32,0
408,ZIP_47,22,58,0
4344,ZIP_73,64,70,0
3021,ZIP_23,34,85,0
2303,ZIP_18,19,37,0
6271,ZIP_56,47,63,0
8280,ZIP_16,68,32,0
6641,ZIP_82,54,14,0
6955,ZIP_48,35,97,0
2109,ZIP_19,53,48,0
5351,ZIP_2,24,64,0
9683,ZIP_43,48,26,0
8343,ZIP_84,67,87,0
4549,ZIP_83,23,81,0
1880,ZIP_74,21,12,0
5945,ZIP_84,56,15,0
1737,ZIP_41,48,19,0
7793,ZIP_78,22,74,0
5212,ZIP_20,54,6,0
3208,ZIP_84,24,21,0
7082,ZIP_69,23,11,0
2055,ZIP_57,30,93,0
1688,ZIP_3,44,37,0
4779,ZIP_42,59,28,0
7475,ZIP_30,60,92,0
7876,ZIP_12,55,55,0
6749,ZIP_41,39,24,0
8555,ZIP_88,66,73,0
8122,ZIP_42,57,1,0
6990,ZIP_76,56,84,0
8266,ZIP_9,47,91,0
8539,ZIP_76,32,50,0
3392,ZIP_38,41,66,0
6325,ZIP_3,20,99,0
3528,ZIP_75,64,72,0
4604,ZIP_50,42,64,0
7023,ZIP_86,26,3,1
6321,ZIP_87,32,66,0
745,ZIP_11,36,63,0
710,ZIP_62,35,74,0
379,ZIP_98,23,87,1
8782,ZIP_53,46,88,0
3011,ZIP_70,24,62,0
8858,ZIP_41,48,72,0
7152,ZIP_30,42,6,0
8566,ZIP_98,20,81,1
3497,ZIP_29,58,53,0
3889,ZIP_26,57,37,0
4484,ZIP_20,65,72,0
4011,ZIP_54,61,93,0
2619,ZIP_77,31,25,0
6670,ZIP_73,18,30,0
6512,ZIP_95,53,34,0
3467,ZIP_60,62,60,0
1313,ZIP_62,48,1,0
8605,ZIP_55,38,20,0
2069,ZIP_44,46,18,0
2982,ZIP_52,47,69,0
5914,ZIP_4,51,26,0
9170,ZIP_61,47,13,0
1285,ZIP_90,35,9,0
8990,ZIP_94,34,45,0
8429,ZIP_61,39,69,0
1349,ZIP_28,35,91,0
2611,ZIP_41,65,71,0
9494,ZIP_69,25,45,0
3668,ZIP_28,27,16,0
2221,ZIP_50,67,68,0
427,ZIP_13,50,27,0
653,ZIP_92,30,15,0
9913,ZIP_30,64,63,0
3535,ZIP_92,41,92,0
7736,ZIP_15,40,41,0
3245,ZIP_26,40,66,0
4740,ZIP_81,50,35,0
9068,ZIP_97,26,20,0
4099,ZIP_12,52,95,0
4100,ZIP_82,63,36,0
6959,ZIP_97,19,41,0
611,ZIP_61,37,79,0
4288,ZIP_31,40,25,0
8570,ZIP_51,19,6,1
9712,ZIP_85,38,64,0
1543,ZIP_60,63,26,0
9535,ZIP_37,69,67,0
3853,ZIP_35,40,64,0
554,ZIP_42,32,38,0
6365,ZIP_27,32,4,0
511,ZIP_93,22,19,0
3206,ZIP_64,68,10,0
8084,ZIP_15,31,45,0
967,ZIP_1,56,75,0
6043,ZIP_36,47,2,0
6879,ZIP_42,25,48,0
6775,ZIP_32,37,3,0
3295,ZIP_26,63,74,0
8701,ZIP_18,19,68,0
3429,ZIP_97,56,60,0
8870,ZIP_86,45,16,0
6962,ZIP_79,65,32,0
2088,ZIP_55,60,62,0
8499,ZIP_40,33,60,0
6162,ZIP_44,25,14,0
3210,ZIP_1,23,7,1
9200,ZIP_22,63,12,0
6605,ZIP_6,31,49,0
1109,ZIP_8,30,36,0
5728,ZIP_94,31,59,0
7829,ZIP_83,20,26,1
1038,ZIP_65,38,30,0
1194,ZIP_51,59,42,0
4474,ZIP_16,45,56,0
9874,ZIP_76,47,7,0
2122,ZIP_99,56,41,0
4982,ZIP_20,27,70,0
8973,ZIP_17,51,80,0
5700,ZIP_12,50,38,0
934,ZIP_45,41,94,0
6101,ZIP_62,26,85,1
4689,ZIP_77,38,33,0
394,ZIP_45,35,46,0
4685,ZIP_21,50,18,0
8776,ZIP_94,40,85,0
9165,ZIP_26,65,34,0
5980,ZIP_5,50,90,0
9942,ZIP_12,50,87,0
2191,ZIP_0,42,97,0
1297,ZIP_32,67,4,0
5044,ZIP_72,69,6,0
1162,ZIP_66,21,2,1
4254,ZIP_50,30,48,0
6372,ZIP_96,47,51,0
1527,ZIP_60,65,97,0
4342,ZIP_81,41,81,0
2030,ZIP_48,18,38,0
3060,ZIP_19,39,80,0
58,ZIP_1,67,42,0
2405,ZIP_73,43,22,0
5006,ZIP_21,55,29,0
6157,ZIP_74,59,77,0
7375,ZIP_21,40,87,0
4506,ZIP_45,53,52,0
5214,ZIP_89,49,23,0
6029,ZIP_43,30,89,0
1780,ZIP_79,45,47,0
5447,ZIP_36,58,98,0
4606,ZIP_80,57,36,0
6914,ZIP_12,26,27,0
676,ZIP_64,51,77,0
3582,ZIP_47,69,76,0
3653,ZIP_93,40,29,0
7920,ZIP_6,24,33,0
9499,ZIP_67,33,47,0
2732,ZIP_85,67,77,0
4787,ZIP_53,41,47,0
2754,ZIP_31,46,56,0
2337,ZIP_73,58,21,0
3643,ZIP_29,36,68,0
7737,ZIP_23,32,69,0
5516,ZIP_2,59,55,0
5246,ZIP_22,57,84,0
866,ZIP_97,45,99,0
4447,ZIP_93,64,9,0
5071,ZIP_33,31,83,0
4881,ZIP_42,62,48,0
9510,ZIP_79,68,99,0
3002,ZIP_73,29,7,1
2225,ZIP_52,30,10,0
9056,ZIP_57,66,42,0
4826,ZIP_99,24,10,0
7621,ZIP_79,32,61,0
9689,ZIP_5,27,11,0
5500,ZIP_28,52,16,0
9700,ZIP_23,32,68,0
8478,ZIP_78,57,66,0
5502,ZIP_10,18,93,0
1210,ZIP_25,52,96,0
9083,ZIP_29,23,33,0
2288,ZIP_69,45,25,0
2183,ZIP_75,54,35,0
2862,ZIP_61,46,85,0
6861,ZIP_9,32,18,0
2362,ZIP_47,59,5,0
8463,ZIP_83,45,75,0
6332,ZIP_96,68,82,0
4064,ZIP_75,36,22,0
9546,ZIP_78,39,85,0
617,ZIP_18,65,79,0
3281,ZIP_46,53,76,0
5226,ZIP_7,19,29,0
3397,ZIP_71,28,63,0
3065,ZIP_46,61,24,0
766,ZIP_26,49,48,0
7078,ZIP_88,24,24,0
5279,ZIP_75,53,89,0
4149,ZIP_12,46,16,0
1144,ZIP_50,48,61,0
4248,ZIP_79,59,20,0
4110,ZIP_89,45,90,0
462,ZIP_93,59,22,0
2932,ZIP_87,43,30,0
4623,ZIP_69,40,9,0
3813,ZIP_48,47,61,0
6308,ZIP_58,23,67,1
4341,ZIP_61,27,14,0
5300,ZIP_58,39,23,0
6804,ZIP_57,45,61,0
3282,ZIP_14,44,67,0
2574,ZIP_21,49,55,0
7961,ZIP_25,67,43,0
7879,ZIP_85,64,37,0
828,ZIP_50,54,29,0
6486,ZIP_82,50,13,0
7599,ZIP_60,52,74,0
2540,ZIP_7,46,76,0
5746,ZIP_14,68,23,0
8526,ZIP_65,62,52,0
9566,ZIP_58,32,30,0
3742,ZIP_36,54,75,0
7498,ZIP_36,40,85,0
3524,ZIP_46,58,64,0
20,ZIP_1,32,38,0
1915,ZIP_5,36,13,0
6571,ZIP_42,35,55,0
9018,ZIP_73,61,71,0
2012,ZIP_31,33,19,0
5405,ZIP_86,23,93,1
1295,ZIP_69,25,15,0
3745,ZIP_36,53,72,0
591,ZIP_63,39,42,0
1406,ZIP_59,54,74,0
221,ZIP_80,68,50,0
5617,ZIP_95,45,6,0
6248,ZIP_17,19,73,0
4418,ZIP_42,57,83,0
858,ZIP_65,26,10,0
1783,ZIP_96,69,59,0
7259,ZIP_79,38,99,0
6856,ZIP_40,39,34,0
1954,ZIP_59,33,16,0
1746,ZIP_87,27,72,0
3132,ZIP_53,25,79,1
8036,ZIP_76,47,33,0
8850,ZIP_45,57,89,0
994,ZIP_67,38,13,0
6108,ZIP_62,67,17,0
730,ZIP_19,36,99,0
6974,ZIP_71,20,40,0
6273,ZIP_8,44,96,0
6751,ZIP_73,58,91,0
3509,ZIP_43,22,56,1
3533,ZIP_25,55,78,0
2513,ZIP_48,61,57,0
5436,ZIP_19,55,32,0
3625,ZIP_39,61,23,0
465,ZIP_54,64,53,0
6755,ZIP_38,32,96,0
6759,ZIP_28,49,5,0
7991,ZIP_51,19,12,1
157,ZIP_50,59,10,0
3960,ZIP_36,34,34,0
8832,ZIP_76,43,39,0
5470,ZIP_6,53,10,0
185,ZIP_29,34,61,0
1002,ZIP_39,34,12,0
9508,ZIP_60,56,51,0
5623,ZIP_76,19,86,0
400,ZIP_65,37,96,0
6240,ZIP_24,67,85,0
8940,ZIP_19,43,29,0
9932,ZIP_72,47,79,0
7342,ZIP_34,65,84,0
9832,ZIP_34,58,28,0
8466,ZIP_27,54,93,0
8756,ZIP_69,34,89,0
7958,ZIP_51,53,3,0
1250,ZIP_0,68,8,0
3143,ZIP_81,29,84,0
7430,ZIP_85,69,99,0
59,ZIP_83,51,31,0
7855,ZIP_37,54,89,0
1113,ZIP_34,62,77,0
3057,ZIP_16,56,48,0
9569,ZIP_17,69,50,0
1328,ZIP_28,22,68,0
4995,ZIP_48,53,97,0
6682,ZIP_3,44,19,0
2072,ZIP_99,18,93,0
4793,ZIP_29,49,53,0
6829,ZIP_37,36,24,0
9629,ZIP_38,42,17,0
8218,ZIP_75,51,72,0
7567,ZIP_56,39,8,1
5922,ZIP_72,35,5,0
1550,ZIP_61,43,64,0
1009,ZIP_63,30,6,0
3755,ZIP_17,61,38,0
8681,ZIP_93,67,23,0
9342,ZIP_75,29,77,0
8009,ZIP_57,65,63,0
3860,ZIP_44,33,69,0
3148,ZIP_32,46,17,0
2519,ZIP_26,36,30,0
3127,ZIP_91,48,11,0
9084,ZIP_8,20,30,0
5316,ZIP_60,31,49,0
1195,ZIP_55,60,6,0
9050,ZIP_61,61,48,0
879,ZIP_29,50,23,0
6989,ZIP_29,64,34,0
2487,ZIP_17,57,81,0
2840,ZIP_95,69,61,0
4329,ZIP_26,18,38,0
2930,ZIP_78,65,73,0
6424,ZIP_13,57,95,0
2485,ZIP_6,44,17,0
5747,ZIP_11,64,95,0
883,ZIP_28,32,72,0
4914,ZIP_5,31,57,0
6210,ZIP_79,64,15,0
9578,ZIP_85,52,9,0
211,ZIP_87,23,92,0
2275,ZIP_0,50,83,0
2328,ZIP_48,21,65,0
4950,ZIP_67,43,85,0
3319,ZIP_3,48,81,0
9834,ZIP_78,45,35,0
4607,ZIP_87,40,5,0
1438,ZIP_13,47,9,0
467,ZIP_51,47,91,0
5466,ZIP_54,35,42,0
3329,ZIP_24,23,16,0
5828,ZIP_26,67,50,0
8607,ZIP_33,52,18,0
696,ZIP_44,61,67,0
7267,ZIP_49,21,34,0
9144,ZIP_51,61,3,0
8180,ZIP_22,32,41,0
9938,ZIP_23,33,85,0
1314,ZIP_60,69,53,0
2301,ZIP_97,48,62,0
2039,ZIP_31,41,60,0
7108,ZIP_4,28,3,1
3666,ZIP_1,33,53,0
914,ZIP_26,45,54,0
12,ZIP_23,56,28,0
8583,ZIP_87,26,56,0
6427,ZIP_75,31,65,0
1536,ZIP_93,55,28,0
736,ZIP_14,33,87,0
8201,ZIP_48,46,11,0
8652,ZIP_94,28,71,0
453,ZIP_59,34,6,0
